episode,seed,reward,dispatch_response_improvement_min,mean_ems_time,mean_hospital_time,mean_total_time,weighted_ems_time,weighted_hospital_time,weighted_total_time,max_ems_time,max_hospital_time,selected_action_indices,selected_policies
493,42,0.8561026457664468,0.0097741241179697,4.923503500069663,11.594193548387098,16.51769704845676,5.187987791952148,13.264578960621222,18.452566752573368,10.85,29.62,"[25, 17, 11]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG015"", ""target_name"": ""수신면"", ""target_region_id"": ""REG015"", ""target_region_name"": ""수신면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}]"
494,42,0.40432987816927113,0.0565497576483479,5.599677419354838,11.055870298914312,16.65554771826915,6.034316313600623,12.916798840100302,18.951115153700922,11.18,29.62,"[15, 36, 10]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS016"", ""target_name"": ""직산119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}]"
495,42,0.7876443817787232,0.0495123820092479,5.232801978072861,11.102009947137324,16.33481192521019,5.567406178782148,12.993357095670223,18.56076327445237,11.18,29.62,"[5, 22, 46]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz"", ""target_name"": ""우리척병원"", ""target_region_id"": null, ""target_region_name"": null}]"
496,42,0.47569103311267996,0.0461916173658476,5.005343130271574,11.594193548387098,16.59953667865867,5.604816897853794,13.264578960621222,18.869395858475013,11.18,29.62,"[27, 9, 21]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG019"", ""target_name"": ""부성1동"", ""target_region_id"": ""REG019"", ""target_region_name"": ""부성1동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}]"
497,42,0.602080361036494,0.0461916173658476,5.599677419354838,10.644824573513601,16.244501992868443,6.034316313600623,12.708690216950579,18.7430065305512,11.18,29.62,"[45, 9, 33]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}]"
498,42,0.13684407302716026,0.07052072518129379,5.422903225806452,11.594193548387098,17.017096774193547,5.967992965754759,13.264578960621222,19.23257192637598,11.18,29.62,"[2, 18, 12]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG003"", ""target_name"": ""신방동"", ""target_region_id"": ""REG003"", ""target_region_name"": ""신방동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS013"", ""target_name"": ""성환119안전센터"", ""target_region_id"": ""REG030"", ""target_region_name"": ""성환읍""}]"
499,42,0.6886127468745556,0.0083272476232864,5.284148661359985,11.08868306517315,16.37283172653314,5.784166068643291,12.834443706327281,18.618609774970576,11.18,29.62,"[50, 17, 14]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz"", ""target_name"": ""천안21세기병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS015"", ""target_name"": ""입장119안전센터"", ""target_region_id"": ""REG028"", ""target_region_name"": ""입장면""}]"
500,42,0.5381072897135969,0.0222107429571171,5.599677419354838,10.93531963982868,16.53499705918352,6.034316313600623,12.748682413864744,18.782998727465365,11.18,29.62,"[47, 42, 10]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz"", ""target_name"": ""서울우리병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}]"
501,42,0.7392704300239791,0.0495123820092479,5.599677419354838,10.626367224523342,16.226044643878183,6.034316313600623,12.574820912606496,18.609137226207114,11.18,29.62,"[5, 40, 36]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz"", ""target_name"": ""아이본병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}]"
502,42,0.9154746536422321,0.0495123820092479,5.249677419354838,11.098534409726106,16.348211829080945,5.442251364611085,12.990681637977776,18.43293300258886,11.18,29.62,"[33, 5, 24]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG011"", ""target_name"": ""동면"", ""target_region_id"": ""REG011"", ""target_region_name"": ""동면""}]"
503,42,0.7994097449352996,0.0222107429571171,5.599677419354838,10.507843211080171,16.10752063043501,6.034316313600623,12.487379958643041,18.521696272243663,11.18,29.62,"[45, 10, 51]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}]"
504,42,0.6740430018894266,0.0,5.36265655090189,11.018218195319077,16.380874746220965,5.746462939276316,12.878389333056102,18.62485227233242,11.18,29.62,"[28, 36, 42]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}]"
505,42,0.3372913046598572,0.0446211750218029,5.398709677419355,11.594193548387098,16.99290322580645,5.74164618396257,13.264578960621222,19.00622514458379,11.18,29.62,"[11, 23, 2]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}]"
506,42,1.5509637905189564,0.0,4.954715547197489,10.848247068703982,15.80296261590147,5.051870025660873,12.696061458042019,17.74793148370289,11.18,29.62,"[51, 24, 16]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG011"", ""target_name"": ""동면"", ""target_region_id"": ""REG011"", ""target_region_name"": ""동면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}]"
507,42,0.5634553522550831,0.0,5.599677419354838,10.833399163401358,16.433076582756197,6.034316313600623,12.70112360836614,18.735439921966762,11.18,29.62,"[49, 42, 47]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz"", ""target_name"": ""두정이진병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz"", ""target_name"": ""서울우리병원"", ""target_region_id"": null, ""target_region_name"": null}]"
508,42,0.781930490393318,0.0,5.1277070769392825,11.08868306517315,16.216390142112434,5.682521077501244,12.834443706327281,18.516964783828527,11.18,29.62,"[26, 50, 17]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG018"", ""target_name"": ""백석동"", ""target_region_id"": ""REG018"", ""target_region_name"": ""백석동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz"", ""target_name"": ""천안21세기병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}]"
509,42,0.7114020572495365,0.0343390146912308,5.599677419354838,10.591123688927318,16.190801108282155,6.034316313600623,12.587515918062918,18.62183223166354,11.18,29.62,"[15, 53, 51]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS016"", ""target_name"": ""직산119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz"", ""target_name"": ""이화병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}]"
510,42,0.4221301732764253,0.0,5.050827330433297,11.519141813354748,16.569969143788047,5.661173517719911,13.215591583225512,18.87676510094542,11.18,29.62,"[31, 20, 42]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG005"", ""target_name"": ""원성1동"", ""target_region_id"": ""REG005"", ""target_region_name"": ""원성1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}]"
511,42,0.5467069016010753,0.0097741241179697,5.284148661359985,11.302330291013508,16.586478952373493,5.784166068643291,12.977796428095454,18.76196249673874,11.18,29.62,"[11, 17, 34]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz"", ""target_name"": ""천안우리병원"", ""target_region_id"": null, ""target_region_name"": null}]"
512,42,0.3697216243559579,0.0495123820092479,5.599677419354838,11.026958212104976,16.626635631459816,6.034316313600623,12.944369718274512,18.978686031875135,11.18,29.62,"[46, 42, 5]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz"", ""target_name"": ""우리척병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}]"
513,42,0.7508599690863811,0.0,5.008718661490889,11.055870298914312,16.064588960405203,5.63123646503516,12.916798840100302,18.548035305135464,11.18,29.62,"[36, 30, 19]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG004"", ""target_name"": ""신안동"", ""target_region_id"": ""REG004"", ""target_region_name"": ""신안동""}]"
514,42,0.8026800447399545,0.0,5.232801978072861,11.227278555981158,16.46008053405402,5.567406178782148,12.928809050699744,18.49621522948189,11.18,29.62,"[22, 34, 42]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz"", ""target_name"": ""천안우리병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}]"
515,42,0.6854805264093571,0.0,5.599677419354838,10.684271433749467,16.283948853104306,6.034316313600623,12.579098434211867,18.613414747812488,11.18,29.62,"[41, 39, 49]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""서울프라임병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz"", ""target_name"": ""천안리턴병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz"", ""target_name"": ""두정이진병원"", ""target_region_id"": null, ""target_region_name"": null}]"
516,42,0.8505424415701569,0.0083272476232864,4.934148661359986,11.594193548387098,16.528342209747084,5.192101119653753,13.264578960621222,18.456680080274975,11.18,29.62,"[17, 14, 24]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS015"", ""target_name"": ""입장119안전센터"", ""target_region_id"": ""REG028"", ""target_region_name"": ""입장면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG011"", ""target_name"": ""동면"", ""target_region_id"": ""REG011"", ""target_region_name"": ""동면""}]"
517,42,0.8222287005057753,0.0343390146912308,4.993225806451613,11.594193548387098,16.587419354838712,5.24642662778608,13.264578960621222,18.5110055884073,11.18,29.62,"[15, 19, 24]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS016"", ""target_name"": ""직산119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG004"", ""target_name"": ""신안동"", ""target_region_id"": ""REG004"", ""target_region_name"": ""신안동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG011"", ""target_name"": ""동면"", ""target_region_id"": ""REG011"", ""target_region_name"": ""동면""}]"
518,42,0.7338283561066454,0.0,4.7906761800038105,11.594193548387098,16.38486972839091,5.30048795749398,13.264578960621222,18.5650669181152,11.18,29.62,"[19, 28, 17]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG004"", ""target_name"": ""신안동"", ""target_region_id"": ""REG004"", ""target_region_name"": ""신안동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}]"
519,42,0.4743650993524871,0.0045892200942615,5.15269039471835,11.594193548387098,16.746883943105445,5.564540434342401,13.264578960621222,18.82911939496362,11.18,29.62,"[20, 28, 3]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG005"", ""target_name"": ""원성1동"", ""target_region_id"": ""REG005"", ""target_region_name"": ""원성1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS004"", ""target_name"": ""북면지역대"", ""target_region_id"": ""REG013"", ""target_region_name"": ""북면""}]"
520,42,0.6291994239569109,0.0001882362364812,5.443235834934136,10.922183961670516,16.36541979660465,5.932671322458575,12.737212764042843,18.669884086501416,11.18,29.62,"[26, 8, 39]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG018"", ""target_name"": ""백석동"", ""target_region_id"": ""REG018"", ""target_region_name"": ""백석동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS009"", ""target_name"": ""두정119안전센터"", ""target_region_id"": ""REG024"", ""target_region_name"": ""성정2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz"", ""target_name"": ""천안리턴병원"", ""target_region_id"": null, ""target_region_name"": null}]"
521,42,0.41536428313411583,0.0097741241179697,5.599677419354838,10.972960141393104,16.572637560747943,6.034316313600623,12.858988801605081,18.8933051152057,11.18,29.62,"[44, 42, 11]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""천안재활병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}]"
522,42,0.8152799327730132,6.036187032550563e-05,5.36265655090189,10.922183961670516,16.284840512572405,5.746462939276316,12.737212764042843,18.483675703319157,11.18,29.62,"[39, 13, 28]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz"", ""target_name"": ""천안리턴병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}]"
523,42,0.632468438165807,0.0461916173658476,5.599677419354838,10.837646287199869,16.437323706554707,6.034316313600623,12.678302139821266,18.712618453421886,11.18,29.62,"[9, 50, 49]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz"", ""target_name"": ""천안21세기병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz"", ""target_name"": ""두정이진병원"", ""target_region_id"": null, ""target_region_name"": null}]"
